0.0100000000	0.037789	0	0.115327
0.0025000000	0.047058	0	0.080047
0.0004000000	0.052784	0	0.050098
0.0001562500	0.054786	0	0.040612
0.0001000000	0.056182	0	0.035453
0.0000444444	0.057105	0	0.028487
0.0000250000	0.057169	0	0.0253
0.0000111111	0.052938	0	0.020219
0.0000040000	0.055012	0	0.016972
0.0000015625	0.048969	0	0.015327
